1.396317124883210063e+08,4.424459334321565181e+07,-1.214170747009458952e+07,-2.277865419388877600e+07,-1.209022341281419694e+08,-1.956551789136196673e+07,-3.064946637086310890e+06,-1.867780491182770953e+07,-9.723244189828651724e+05,-6.528682534504027106e+06,-6.656226623252471909e+06,-6.420464494809989817e+06,-6.167641847449246794e+06,-5.962556516357915476e+06,-5.736793837827836163e+06,-5.520782179470407777e+06,-5.097020959652927704e+06,-4.183611643712745514e+06,-1.532696016825972358e+06,8.709519652810196567e+04,-6.214897900900495188e+03,2.605214143185963854e+07,3.261263280461127684e+07,2.343397104954927787e+07,1.431975225942049362e+07,3.808643509241052903e+06,-5.453110476526648563e+04,-5.053856104408801533e+06,-4.569543306283634156e+06,4.715775130756798317e+05,1.267968251145160291e+06,1.957225629052118393e+03,1.703871906737609243e+04,3.145760606042400104e+04,4.658212050737050595e+04,6.310971409918001154e+04,8.199379755033070978e+04,1.041936529716140794e+05,1.317323915929431969e+05,1.719957943230075471e+05,2.670322267305703717e+05,-2.319515828713441078e+04,1.035951159634771611e+05,9.279053863651884603e+04,1.237085547053760383e+05,1.371461752915863472e+05,1.527992758484351216e+05,1.634190166469778342e+05,1.746977520323672798e+05,1.804291593326232396e+05,1.664893378786917892e+05
4.424459334321562946e+07,1.719901727558999509e+07,-4.698258653761383146e+06,-9.256033527796732262e+06,-4.006959607623098046e+07,-6.482028752397858538e+06,-1.024719567680391483e+06,-6.223179605537209660e+06,-3.248641174228125019e+05,-2.110120098699144553e+06,-2.220512446521716658e+06,-2.100057001175537240e+06,-1.990340850576702273e+06,-1.911190369502444984e+06,-1.836868970201421296e+06,-1.784040118656853214e+06,-1.680672207382280612e+06,-1.426029908398355590e+06,-5.311678141530279536e+05,-2.283845115036499465e+03,1.771130246624346967e+02,8.502513065528437495e+06,9.684158895027302206e+06,6.691352392861613072e+06,4.020770690014669672e+06,1.132992123801045120e+06,2.298142242136987334e+05,-1.215620512998251943e+06,-1.150558684217227157e+06,3.335482580213907640e+05,5.114697990427868208e+05,-5.597830047391494901e+01,-7.614392224823936886e+02,-1.157050828117590527e+03,-1.637590375578506610e+03,-2.168347047364979062e+03,-2.818521799321971685e+03,-3.634499669435031592e+03,-4.730051967748237075e+03,-6.511704298972447759e+03,-1.224518181782643114e+04,-5.569808545593484723e+02,-4.574025633841009039e+03,-2.500373646789668783e+03,-4.837914402244002304e+03,-5.006422870139012957e+03,-6.175444248710075954e+03,-7.008713503296396993e+03,-7.895982484435899096e+03,-9.079725266684405142e+03,-1.363559125873568155e+04
-1.214170747009458765e+07,-4.698258653761383146e+06,1.296355090659221867e+06,2.626997272163866088e+06,1.097646956917855889e+07,1.771177240363368299e+06,2.774573805109554669e+05,1.682606805277092615e+06,8.594018152611197729e+04,6.465671869159986963e+05,6.456589717438317603e+05,5.943072079355646856e+05,5.524635860182103934e+05,5.223790272238434991e+05,4.952593344426200492e+05,4.745924445584381465e+05,4.408333981705032056e+05,3.675813345472224173e+05,1.313472953457059339e+05,5.997609505200542799e+02,-4.528805239859077858e+01,-2.559661823945268057e+06,-2.702388103487658780e+06,-1.790591924123171251e+06,-1.031072369436345180e+06,-2.502247512051393278e+05,-2.208341469224970569e+04,3.456562547531768214e+05,3.046209747487065615e+05,-8.942362319474751712e+04,-1.297175893777952006e+05,1.333623256274900726e+01,2.506539991821823889e+02,3.748409625266785383e+02,5.212340404945107366e+02,6.807231672922680445e+02,8.727650206326079569e+02,1.110184704933677722e+03,1.424967009341146195e+03,1.928749129629512026e+03,3.499176939798684998e+03,3.270343527944465905e+02,1.679190963199862153e+03,8.097399124216078690e+02,1.538438533068243942e+03,1.531560835715131361e+03,1.849101668759900349e+03,2.057045491294810745e+03,2.278853286990639390e+03,2.568237048667570434e+03,3.663393867612881422e+03
-2.277865419388877600e+07,-9.256033527796732262e+06,2.626997272163865622e+06,6.227679763646266423e+06,2.045203745960262790e+07,3.243714053703374695e+06,4.722770965041589225e+05,2.824206231100240257e+06,1.170917785074133717e+05,2.117991770997584797e+06,1.748546771583649796e+06,1.400557836094776168e+06,1.148642283931551268e+06,9.629817160808420740e+05,8.074730142658295808e+05,6.773810967053120257e+05,5.362484992003098596e+05,3.528182997593726614e+05,5.198223004768716783e+04,7.925037377316210723e+02,-5.321069611380373487e+01,-7.833834679622893222e+06,-5.954014136961372569e+06,-2.821524153188155498e+06,-8.927941145902018761e+05,4.411475330964929308e+05,5.208447272817483172e+05,7.761283133934021462e+05,4.184148019283850444e+05,-1.321077489516349451e+05,-9.482548269189622079e+04,6.225457723120285891e+00,9.963178481051210156e+02,1.424257302425689886e+03,1.892926466466594320e+03,2.378617141351132432e+03,2.925971815087970754e+03,3.562390680264522416e+03,4.356672818835923863e+03,5.515976984650554186e+03,8.426243428591858901e+03,2.657841641315842026e+03,8.287074337442545584e+03,3.093434423414262710e+03,5.663545155361458455e+03,4.990620785491869356e+03,5.591907452145956086e+03,5.707996826603159207e+03,5.846223611655332206e+03,5.886170407749827064e+03,5.869639352443512507e+03
-1.209022341281419694e+08,-4.006959607623099536e+07,1.097646956917855516e+07,2.045203745960262418e+07,1.071467738250588179e+08,1.714446204096495733e+07,2.713469338832085487e+06,1.671152171321158484e+07,8.724517709955519531e+05,4.960415561085465364e+06,5.553688653833853081e+06,5.492825093463606201e+06,5.364526749160439707e+06,5.244789254877610132e+06,5.096764747880079783e+06,4.955908009315409698e+06,4.627301959244189784e+06,3.858156237893829588e+06,1.448402197744995356e+06,7.351691048265881363e+03,-5.726715917599883596e+02,-2.217621202674619481e+07,-2.748191950177559629e+07,-2.027511258427170664e+07,-1.254849518576923385e+07,-3.491199889473484363e+06,-1.204496238906716026e+05,4.330327004875145853e+06,4.026019271785646677e+06,-4.751441569947208627e+05,-1.222853218095801771e+06,4.926551162208652386e+02,1.490911810866660744e+03,2.266581528793125926e+03,3.285717807438971704e+03,4.427034151554646087e+03,5.869052810152108577e+03,7.703200198016409558e+03,1.019843361293932321e+04,1.438149364482955389e+04,2.849825183448086682e+04,-1.436859981386482104e+03,1.320938704900454468e+03,4.739991045676171780e+03,8.516543360113177187e+03,1.022215227091380439e+04,1.314310165590966426e+04,1.568504143310471045e+04,1.808233422165426600e+04,2.153941720483714016e+04,3.368430172942814534e+04
-1.956551789136196673e+07,-6.482028752397859469e+06,1.771177240363368299e+06,3.243714053703375161e+06,1.714446204096495360e+07,2.832106738729588222e+06,4.555076286597615108e+05,2.741644272197581828e+06,1.494881153757523571e+05,7.390017146937130019e+05,8.067644575875931187e+05,8.182617703483141959e+05,8.202641034657715354e+05,8.260953799911134411e+05,8.306264808061348740e+05,8.368273160508344881e+05,8.101837133539881324e+05,7.074517402664396213e+05,2.874013503333088593e+05,5.080762513786340605e+03,-2.885383511665745573e+02,-2.767160847207145765e+06,-3.894262951477107592e+06,-3.111495771772657521e+06,-2.146883036152421962e+06,-8.166983176144392928e+05,-2.446828801699841279e+05,5.414378089141799137e+05,6.108151105972188525e+05,-1.252584966089004010e+05,-2.421745431085308373e+05,8.850782451952012764e+01,-8.179024846166673797e+02,-2.197981285727350041e+03,-3.940466556384745218e+03,-6.094671476767466629e+03,-8.833772745033445972e+03,-1.233076015877200916e+04,-1.713263536315983947e+04,-2.484058327468013886e+04,-4.545929038782817224e+04,-3.998610506993014496e+03,-1.608051514768328707e+04,-1.971563396384093357e+04,-2.427359728869948594e+04,-2.821242702984432617e+04,-3.215098277661282918e+04,-3.578471367661658587e+04,-3.952606155652026064e+04,-4.296807629656255449e+04,-4.379052518979804154e+04
-3.064946637086310424e+06,-1.024719567680391017e+06,2.774573805109554669e+05,4.722770965041591553e+05,2.713469338832085021e+06,4.555076286597613944e+05,7.583633362701276201e+04,4.547100243838516762e+05,2.681135317609913182e+04,6.936305187112264684e+04,9.570534902690419403e+04,1.083522822689270106e+05,1.175135511379333911e+05,1.262597819205741689e+05,1.345285134086963953e+05,1.432381387329341378e+05,1.468334684750250599e+05,1.372848923577087699e+05,6.293750948828177934e+04,8.162373907576970851e+02,-2.592865738004144305e+01,-2.685557257868594606e+05,-5.085140946250197012e+05,-4.679801004718500189e+05,-3.706653050748209353e+05,-1.845770065365398477e+05,-8.809471268545105704e+04,5.551473005225299858e+04,9.165740170258650323e+04,-3.010465189778834974e+04,-5.286168671796804847e+04,7.577352178887233336e+00,-6.207480143161343022e+01,-1.799276320906059823e+02,-3.571085537968450012e+02,-6.038778122392153591e+02,-9.500557511437767744e+02,-1.432358437728420768e+03,-2.152665850142462205e+03,-3.416542963599030827e+03,-7.259080928944887091e+03,-3.642688658635480579e+02,-1.371328934151442809e+03,-1.999341539148495713e+03,-2.750724324443535806e+03,-3.493237640355713665e+03,-4.320296541589492335e+03,-5.183250671316297485e+03,-6.163127718035034377e+03,-7.308641780469286459e+03,-8.598617754477776543e+03
-1.867780491182771698e+07,-6.223179605537209660e+06,1.682606805277092149e+06,2.824206231100240722e+06,1.671152171321158111e+07,2.741644272197580896e+06,4.547100243838517927e+05,2.785269186641404871e+06,1.617709536324088112e+05,3.588015425433297642e+05,5.707754562789613847e+05,6.740936425950228004e+05,7.449108065328701632e+05,8.020084546750843292e+05,8.465368942198362201e+05,8.869250247997677652e+05,8.904605252912496217e+05,8.048562037500807783e+05,3.418157449259628193e+05,8.376819307005133624e+02,-7.686400983509649620e+01,-1.779562108183919219e+06,-3.354074457139748149e+06,-3.128645505385278724e+06,-2.398307676238716580e+06,-1.108382573505843757e+06,-4.608107194279005053e+05,4.698272123719418305e+05,6.291376013789507560e+05,-1.404258631124652456e+05,-2.906437292976634926e+05,3.914004795892221011e+01,-1.963859248690923209e+01,3.339446565250108989e+01,1.113005109699691673e+02,2.164523916182811831e+02,3.693566418668521578e+02,5.865403148141953125e+02,9.118180823098816745e+02,1.518867405741420498e+03,3.926573178446118618e+03,-1.160888041776388491e+03,-1.151849142370541813e+03,2.122600009813689610e+02,3.513775829452015387e+02,9.208647886042213031e+02,1.371321511114239001e+03,1.939098656672608740e+03,2.486063110584061633e+03,3.289896605479090340e+03,6.159180625843766393e+03
-9.723244189828658709e+05,-3.248641174228123855e+05,8.594018152611202095e+04,1.170917785074134008e+05,8.724517709955519531e+05,1.494881153757523862e+05,2.681135317609913909e+04,1.617709536324088112e+05,1.283894772985590498e+04,2.963360692986053436e+03,9.551281377732304463e+03,1.595313155747891324e+04,2.314566545434838554e+04,3.099484487843158422e+04,3.952264846102669253e+04,4.948175051934279327e+04,5.956986454734280414e+04,6.650452855841054406e+04,4.052090705441447062e+04,-9.925087514436538186e+03,6.134555499931733493e+02,-3.063176492396481262e+04,-7.382333785133481433e+04,-1.107449495627626893e+05,-1.238431464780369279e+05,-9.638028116101166233e+04,-7.125169984988500073e+04,-1.822118679213755968e+04,1.479951676915370626e+04,-2.162783550007630765e+04,-3.482595981829823722e+04,-1.466484186877470393e+02,-4.061084452252243864e+02,-4.556261316083932229e+02,-4.861757000552783552e+02,-4.934279050592820681e+02,-4.774717618056434389e+02,-4.602969046725739872e+02,-3.767571254505359661e+02,-2.124002914877529520e+02,2.829249354162938630e+02,3.205626100141979350e+03,4.428437883891405363e+03,4.522537772874490656e+03,4.476647645918231319e+03,4.385453545326035965e+03,4.156946039991296857e+03,3.951221352143265904e+03,3.563014151415693050e+03,2.972123060268823792e+03,1.798338498505438338e+03
-6.528682534504014999e+06,-2.110120098699147347e+06,6.465671869159990456e+05,2.117991770997585263e+06,4.960415561085472815e+06,7.390017146937121870e+05,6.936305187112270505e+04,3.588015425433302298e+05,2.963360692986027061e+03,3.691353375909983180e+06,-1.455122061900175177e+05,3.249938071231751564e+03,5.300641724472887972e+01,2.330010890258003542e+01,1.665250866627765447e-01,1.575382903198512707e+00,5.010737877896507264e-01,3.387458976773594088e-01,5.519032202394366649e-02,1.275918569314015940e+02,2.374013163844056962e+01,-9.843548928151611239e+06,4.629377552907577716e+06,-3.948164093750123284e+05,-1.281920655190049547e+04,-3.136436569084199618e+03,7.938502844020436555e+01,-1.004739003199473188e+02,1.265866861172555957e+01,-1.251321812273724632e+00,-1.517058592496294489e+00,-3.344938295573049345e+02,-3.106773295388661154e+03,-7.593423188816464972e+03,-1.033716915762893768e+04,-1.250643281810570261e+04,-1.439770526388524559e+04,-1.610711072447886181e+04,-1.775513657029919341e+04,-1.962022425212201051e+04,-2.257472261029008587e+04,9.263933878069499769e+03,-5.544005178440482996e+04,-3.402561848799951258e+04,-2.374255351787011023e+04,-2.018630372637384789e+04,-1.595082817466084998e+04,-1.319978459454421318e+04,-1.086239247748922935e+04,-8.284571662652842861e+03,-4.735095956031133937e+03
-6.656226623252462596e+06,-2.220512446521718055e+06,6.456589717438312946e+05,1.748546771583649563e+06,5.553688653833847493e+06,8.067644575875927694e+05,9.570534902690426679e+04,5.707754562789602205e+05,9.551281377732309920e+03,-1.455122061900183617e+05,3.439400866272573825e+06,-2.723303382587897358e+05,7.673647432364944507e+03,1.073090372014244167e+02,2.070500920654406940e+01,2.786748883724921022e-01,5.199683511057122676e-01,9.027662706709009555e-02,1.931563568432844921e-02,-4.098967405338942626e+03,5.427448857584037114e+02,-3.870727585871904157e+06,-1.053795779612038285e+07,9.745520815004345030e+06,-8.360924721996809822e+05,-2.244692684200071017e+04,-3.470112596026435313e+03,-1.196685215145109566e+02,-5.153044967426082934e+01,3.707614849298029647e+00,-5.643692562135071977e-01,-1.153080560898948619e+02,-1.413498222897638016e+03,-3.571557212048217593e+02,-2.188263199933478973e+03,-3.749499808484473306e+03,-5.341506588104952243e+03,-6.881897190119499101e+03,-8.504103739457628762e+03,-1.040251897196259051e+04,-1.364610178201148301e+04,-3.070461829780967037e+03,1.996614741895661427e+04,-1.373823123039001985e+04,-1.574698428889012212e+04,-1.281624794035277591e+04,-1.251252457887009587e+04,-1.074080108446685153e+04,-9.542612303899622930e+03,-7.309121542716857221e+03,-4.713491308140196452e+03
-6.420464494809996337e+06,-2.100057001175536774e+06,5.943072079355645692e+05,1.400557836094776401e+06,5.492825093463608064e+06,8.182617703483141959e+05,1.083522822689270542e+05,6.740936425950230332e+05,1.595313155747891506e+04,3.249938071232004859e+03,-2.723303382587890374e+05,3.302451351154090837e+06,-3.566626432851661230e+05,1.222533572887542323e+04,1.295223419377322500e+02,1.892454691842220171e+01,1.954279154586764378e-01,2.448670248926563542e-01,1.512810242536431760e-02,-2.428644546284337139e+03,2.651175745582580134e+02,3.297636111493667122e+05,-7.889229812467015348e+06,-8.574205905565999448e+06,1.251145406179673783e+07,-1.278158828398442129e+06,-2.780718477265410183e+04,-3.821317416806080473e+03,-8.689052532261953843e+01,-1.954607158008255396e+01,-2.339230631777179381e-01,1.552303936669002571e+00,-3.072667980775714724e+01,-1.093541468554904895e+03,-2.763249931733997187e+02,-1.923640751085697730e+03,-3.419767306408339209e+03,-5.051928712429683401e+03,-6.842463425899368303e+03,-9.013163474186589156e+03,-1.293728118955852369e+04,9.854337026916158493e+01,-7.543647943759600594e+02,1.328003729062576895e+04,-1.669344648371410221e+04,-1.723920517649203248e+04,-1.344427948263554754e+04,-1.317164656201580146e+04,-1.140976738168254087e+04,-9.526290046657766652e+03,-6.149605561082757049e+03
-6.167641847449246794e+06,-1.990340850576696452e+06,5.524635860182098113e+05,1.148642283931549871e+06,5.364526749160440639e+06,8.202641034657721175e+05,1.175135511379336385e+05,7.449108065328708617e+05,2.314566545434837826e+04,5.300641724497332063e+01,7.673647432364827182e+03,-3.566626432851657155e+05,3.126607130053321365e+06,-3.669766460738081369e+05,1.080966918564953994e+04,1.170280090861244418e+02,1.034625179387949601e+01,2.548223804698310918e-02,2.628242191001801606e-02,-2.745757190334149072e+03,2.383670316098013018e+02,1.290012386314475043e+04,8.399031949318021070e+05,-1.036140493126106635e+07,-6.392358423611703329e+06,1.275412560943784937e+07,-1.181412962297312450e+06,-2.778737976599785907e+04,-2.205222407282144559e+03,-1.268682503407604756e+01,-1.405418841338210267e+00,2.415483286620608849e-01,-1.149285113129240088e+00,-9.120650170978808546e+01,-1.087394443833090463e+03,-1.315598895935947041e+02,-1.382040667748444775e+03,-2.680044652746398242e+03,-4.299225546164330808e+03,-6.424020413225568518e+03,-1.047155796521009506e+04,1.094483283177744859e+01,-8.445168977669428045e+01,-2.185092493029221714e+03,1.234343939783144378e+04,-9.724133859719298925e+03,-1.274165024852985334e+04,-1.034804168976121400e+04,-1.043426068438373659e+04,-9.461577911209020385e+03,-6.390154926041142971e+03
-5.962556516357910819e+06,-1.911190369502441026e+06,5.223790272238439065e+05,9.629817160808449844e+05,5.244789254877605475e+06,8.260953799911120441e+05,1.262597819205747655e+05,8.020084546750851441e+05,3.099484487843144962e+04,2.330010890269325330e+01,1.073090372011268698e+02,1.222533572887545597e+04,-3.669766460738085443e+05,2.861129096902934369e+06,-2.888711440984589863e+05,5.780186174013452728e+03,5.949341911787482218e+01,2.797448634607044848e+00,8.017099372029121238e-04,-2.237841927343129100e+03,1.509325970666356227e+02,3.391820632896069583e+03,3.255902934871650359e+04,1.222793293294067029e+06,-1.083697353571792133e+07,-3.861873885271478444e+06,1.024730495412461087e+07,-7.284170455253085820e+05,-1.450230701115149714e+04,-5.269124712862725346e+02,1.167689687880776733e-01,2.122031416398267173e-02,2.338965819949791886e-02,1.071681040705390275e+00,-6.143878117456964105e+01,-9.370895496894059988e+02,-1.490240235280668344e+02,-1.375657288482275135e+03,-2.811397769852410875e+03,-4.939784813681105334e+03,-9.264237082553901928e+03,7.523935352299737644e-01,2.963506618498794154e+00,8.883826878858668863e+01,-1.387539902239068169e+03,1.025408086288868435e+04,-9.810975216911250754e+03,-1.143134423876635810e+04,-9.838943892710442015e+03,-9.636052271279915658e+03,-7.135723408196186028e+03
-5.736793837827839889e+06,-1.836868970201421995e+06,4.952593344426201656e+05,8.074730142658298137e+05,5.096764747880082577e+06,8.306264808061349904e+05,1.345285134086963371e+05,8.465368942198359873e+05,3.952264846102669981e+04,1.665250866798544394e-01,2.070500920646312437e+01,1.295223419377559821e+02,1.080966918564954904e+04,-2.888711440984593355e+05,2.528602253942260984e+06,-1.945642162438858650e+05,2.064176486260036654e+03,1.383987579737034679e+01,2.093263860482397209e-01,-1.951785565798617881e+03,9.353336662117932576e+01,-1.456536338639549228e+02,5.019526928671301903e+03,3.217963625410005989e+04,1.098613426308606984e+06,-8.897469528852663934e+06,-2.478275473926996812e+06,7.055227651046380401e+06,-2.959944530642150785e+05,-3.206975955541302937e+03,-1.953266231001213171e+01,2.031337297239686757e-02,2.040715005585428884e-02,7.103256514991970749e-02,3.647930337853097504e-01,-5.509102486825489819e+01,-8.111341421546042056e+02,-1.803162054267632755e+02,-1.513103263218883058e+03,-3.481345146510191626e+03,-8.107423509819381252e+03,5.202156133127501247e-01,-8.600367746225334731e-01,5.792743286888735632e+00,3.575877098669738530e+01,-1.284022802988124113e+03,8.727898197126496598e+03,-9.188801590203818705e+03,-1.022829848757650143e+04,-9.351629511202329013e+03,-7.926089971898017211e+03
-5.520782179470401257e+06,-1.784040118656853912e+06,4.745924445584383211e+05,6.773810967053124914e+05,4.955908009315410629e+06,8.368273160508342553e+05,1.432381387329343124e+05,8.869250247997678816e+05,4.948175051934279327e+04,1.575382903210456931e+00,2.786748884163774420e-01,1.892454691843813919e+01,1.170280090861589031e+02,5.780186174013506388e+03,-1.945642162438859523e+05,2.203032277728823945e+06,-9.698489615937181225e+04,2.771131947951548682e+02,9.198173054231713053e-01,-1.659818550619828102e+03,4.545084571474504287e+01,6.548190569605166900e+01,1.524535302248990831e+02,3.793529188500483542e+03,2.473195076020360284e+04,6.576819466526730685e+05,-6.302682241379822604e+06,-1.136046735101828352e+06,3.688475351384629961e+06,-4.956840771494546061e+04,-1.080381122685558068e+02,5.025536420845523079e-03,8.381579935101701045e-03,6.580725256560907011e-03,3.615709486548124296e-02,4.437093582438896844e-01,-3.590168318169317274e+01,-6.957246915537733685e+02,-3.048218116217788065e+02,-2.100718766174226857e+03,-6.711784952065600919e+03,3.494748801479186096e-02,1.729034079723651973e-01,-3.848849613613697374e-02,3.400909489431963806e+00,3.996133699924651950e+01,-8.527224208006181243e+02,7.368331997316105117e+03,-9.156939241589936501e+03,-9.382045097150959919e+03,-8.427768349038753513e+03
-5.097020959652933292e+06,-1.680672207382281078e+06,4.408333981705030892e+05,5.362484992003097432e+05,4.627301959244188853e+06,8.101837133539877832e+05,1.468334684750248271e+05,8.904605252912493888e+05,5.956986454734285508e+04,5.010737877862130318e-01,5.199683510221504434e-01,1.954279154628268955e-01,1.034625179388057248e+01,5.949341911788692983e+01,2.064176486260031197e+03,-9.698489615937179769e+04,1.838952321205618326e+06,-2.910972955968248789e+04,2.106161950150744389e+01,-1.180910005233172114e+03,5.770137092035952264e+00,-3.574004196901935870e+01,7.186438966382584681e+01,8.585564453634631832e+01,1.884562881548101814e+03,1.262598464065260305e+04,2.699827832971205935e+05,-3.219637487128474750e+06,-8.102747517891288735e+05,1.146962060967574129e+06,-2.199877675930921214e+03,4.526308898262653216e-03,6.189684608541056940e-03,7.950931749427583850e-03,5.476795508173135096e-03,2.745178911057427618e-02,1.305656795484614052e-01,-1.969102075200817481e+01,-4.774572221651217205e+02,-7.313488413114230298e+02,-5.611694032301128573e+03,6.265023976735342726e-02,-6.565888693078475447e-02,1.553660755967940510e-01,-1.455024432623903130e-01,2.192121311592691857e+00,1.399721374956223130e+01,-4.789229054364732860e+02,5.515640313020116082e+03,-9.953578549963154728e+03,-9.849061231285319082e+03
